"88053_21-02-2026_13:00_Padelbaan 1;"88053_Barendrecht_21-02-2026_12:12:29_Padelbaan 1;21-02-2026;13:00; Saturday; 88053; Barendrecht; Padelbaan 1;  verhuurd; € 13,75"
"88053_01-03-2026_17:00_Padelbaan 1;88053_Barendrecht_01-03-2026_04:52:59_Padelbaan 1;01-03-2026;17:00; Sunday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 27,50"
"88053_01-03-2026_17:00_Padelbaan 2;88053_Barendrecht_01-03-2026_04:52:59_Padelbaan 2;01-03-2026;17:00; Sunday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 27,50"
"88053_01-03-2026_17:00_Padelbaan 3;88053_Barendrecht_01-03-2026_04:52:59_Padelbaan 3;01-03-2026;17:00; Sunday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_01-03-2026_17:00_Padelbaan 4c;88053_Barendrecht_01-03-2026_04:52:59_Padelbaan 4c;01-03-2026;17:00; Sunday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_01-03-2026_18:00_Padelbaan 1;88053_Barendrecht_01-03-2026_05:57:47_Padelbaan 1;01-03-2026;18:00; Sunday; 88053; Barendrecht; Padelbaan 1;  verhuurd; € 27,50"
"88053_01-03-2026_18:00_Padelbaan 2;88053_Barendrecht_01-03-2026_05:57:47_Padelbaan 2;01-03-2026;18:00; Sunday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 27,50"
"88053_01-03-2026_18:00_Padelbaan 3;88053_Barendrecht_01-03-2026_05:57:47_Padelbaan 3;01-03-2026;18:00; Sunday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_01-03-2026_18:00_Padelbaan 4c;88053_Barendrecht_01-03-2026_05:57:47_Padelbaan 4c;01-03-2026;18:00; Sunday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_01-03-2026_19:00_Padelbaan 1;88053_Barendrecht_01-03-2026_06:54:22_Padelbaan 1;01-03-2026;19:00; Sunday; 88053; Barendrecht; Padelbaan 1;  verhuurd; € 27,50"
"88053_01-03-2026_19:00_Padelbaan 2;88053_Barendrecht_01-03-2026_06:54:22_Padelbaan 2;01-03-2026;19:00; Sunday; 88053; Barendrecht; Padelbaan 2;  verhuurd; € 27,50"
"88053_01-03-2026_19:00_Padelbaan 3;88053_Barendrecht_01-03-2026_06:54:22_Padelbaan 3;01-03-2026;19:00; Sunday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_01-03-2026_19:00_Padelbaan 4c;88053_Barendrecht_01-03-2026_06:54:22_Padelbaan 4c;01-03-2026;19:00; Sunday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 1;88053_Barendrecht_01-03-2026_08:00:49_Padelbaan 1;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 2;88053_Barendrecht_01-03-2026_08:00:49_Padelbaan 2;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 3;88053_Barendrecht_01-03-2026_08:00:49_Padelbaan 3;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 4c;88053_Barendrecht_01-03-2026_08:00:49_Padelbaan 4c;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 1;88053_Barendrecht_01-03-2026_08:50:45_Padelbaan 1;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 2;88053_Barendrecht_01-03-2026_08:50:45_Padelbaan 2;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 3;88053_Barendrecht_01-03-2026_08:50:45_Padelbaan 3;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_01-03-2026_21:00_Padelbaan 4c;88053_Barendrecht_01-03-2026_08:50:45_Padelbaan 4c;01-03-2026;21:00; Sunday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_01-03-2026_22:00_Padelbaan 1;88053_Barendrecht_01-03-2026_09:56:10_Padelbaan 1;01-03-2026;22:00; Sunday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 27,50"
"88053_01-03-2026_22:00_Padelbaan 2;88053_Barendrecht_01-03-2026_09:56:10_Padelbaan 2;01-03-2026;22:00; Sunday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 27,50"
"88053_01-03-2026_22:00_Padelbaan 3;88053_Barendrecht_01-03-2026_09:56:10_Padelbaan 3;01-03-2026;22:00; Sunday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_01-03-2026_22:00_Padelbaan 4c;88053_Barendrecht_01-03-2026_09:56:10_Padelbaan 4c;01-03-2026;22:00; Sunday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_02-03-2026_07:00_Padelbaan 1;88053_Barendrecht_02-03-2026_06:07:18_Padelbaan 1;02-03-2026;07:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_07:00_Padelbaan 2;88053_Barendrecht_02-03-2026_06:07:18_Padelbaan 2;02-03-2026;07:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_07:00_Padelbaan 3;88053_Barendrecht_02-03-2026_06:07:18_Padelbaan 3;02-03-2026;07:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_07:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_06:07:18_Padelbaan 4c;02-03-2026;07:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_08:00_Padelbaan 1;88053_Barendrecht_02-03-2026_07:35:55_Padelbaan 1;02-03-2026;08:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_08:00_Padelbaan 2;88053_Barendrecht_02-03-2026_07:35:55_Padelbaan 2;02-03-2026;08:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_08:00_Padelbaan 3;88053_Barendrecht_02-03-2026_07:35:55_Padelbaan 3;02-03-2026;08:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_08:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_07:35:55_Padelbaan 4c;02-03-2026;08:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_09:00_Padelbaan 1;88053_Barendrecht_02-03-2026_08:35:58_Padelbaan 1;02-03-2026;09:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_09:00_Padelbaan 2;88053_Barendrecht_02-03-2026_08:35:58_Padelbaan 2;02-03-2026;09:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_09:00_Padelbaan 3;88053_Barendrecht_02-03-2026_08:35:58_Padelbaan 3;02-03-2026;09:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_09:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_08:35:58_Padelbaan 4c;02-03-2026;09:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_10:00_Padelbaan 1;88053_Barendrecht_02-03-2026_09:06:18_Padelbaan 1;02-03-2026;10:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_10:00_Padelbaan 2;88053_Barendrecht_02-03-2026_09:06:18_Padelbaan 2;02-03-2026;10:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_10:00_Padelbaan 3;88053_Barendrecht_02-03-2026_09:06:18_Padelbaan 3;02-03-2026;10:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_10:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_09:06:18_Padelbaan 4c;02-03-2026;10:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_11:00_Padelbaan 1;88053_Barendrecht_02-03-2026_10:31:48_Padelbaan 1;02-03-2026;11:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_11:00_Padelbaan 2;88053_Barendrecht_02-03-2026_10:31:48_Padelbaan 2;02-03-2026;11:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_11:00_Padelbaan 3;88053_Barendrecht_02-03-2026_10:31:48_Padelbaan 3;02-03-2026;11:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_11:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_10:31:48_Padelbaan 4c;02-03-2026;11:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_12:00_Padelbaan 1;88053_Barendrecht_02-03-2026_11:28:14_Padelbaan 1;02-03-2026;12:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_12:00_Padelbaan 2;88053_Barendrecht_02-03-2026_11:28:14_Padelbaan 2;02-03-2026;12:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_12:00_Padelbaan 3;88053_Barendrecht_02-03-2026_11:28:14_Padelbaan 3;02-03-2026;12:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_12:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_11:28:14_Padelbaan 4c;02-03-2026;12:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 1;88053_Barendrecht_02-03-2026_12:22:36_Padelbaan 1;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 2;88053_Barendrecht_02-03-2026_12:22:36_Padelbaan 2;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 3;88053_Barendrecht_02-03-2026_12:22:36_Padelbaan 3;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_12:22:36_Padelbaan 4c;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 1;88053_Barendrecht_02-03-2026_12:58:01_Padelbaan 1;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 2;88053_Barendrecht_02-03-2026_12:58:01_Padelbaan 2;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 3;88053_Barendrecht_02-03-2026_12:58:01_Padelbaan 3;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_13:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_12:58:01_Padelbaan 4c;02-03-2026;13:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_15:00_Padelbaan 1;88053_Barendrecht_02-03-2026_02:45:13_Padelbaan 1;02-03-2026;15:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 11,00"
"88053_02-03-2026_15:00_Padelbaan 2;88053_Barendrecht_02-03-2026_02:45:13_Padelbaan 2;02-03-2026;15:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 11,00"
"88053_02-03-2026_15:00_Padelbaan 3;88053_Barendrecht_02-03-2026_02:45:13_Padelbaan 3;02-03-2026;15:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 11,00"
"88053_02-03-2026_15:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_02:45:13_Padelbaan 4c;02-03-2026;15:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 11,00"
"88053_02-03-2026_17:00_Padelbaan 1;88053_Barendrecht_02-03-2026_04:25:22_Padelbaan 1;02-03-2026;17:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 27,50"
"88053_02-03-2026_17:00_Padelbaan 2;88053_Barendrecht_02-03-2026_04:25:22_Padelbaan 2;02-03-2026;17:00; Monday; 88053; Barendrecht; Padelbaan 2;  verhuurd; € 27,50"
"88053_02-03-2026_17:00_Padelbaan 3;88053_Barendrecht_02-03-2026_04:25:22_Padelbaan 3;02-03-2026;17:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_02-03-2026_17:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_04:25:22_Padelbaan 4c;02-03-2026;17:00; Monday; 88053; Barendrecht; Padelbaan 4c;  verhuurd; € 27,50"
"88053_02-03-2026_18:00_Padelbaan 1;88053_Barendrecht_02-03-2026_05:07:50_Padelbaan 1;02-03-2026;18:00; Monday; 88053; Barendrecht; Padelbaan 1;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_18:00_Padelbaan 2;88053_Barendrecht_02-03-2026_05:07:50_Padelbaan 2;02-03-2026;18:00; Monday; 88053; Barendrecht; Padelbaan 2;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_18:00_Padelbaan 3;88053_Barendrecht_02-03-2026_05:07:50_Padelbaan 3;02-03-2026;18:00; Monday; 88053; Barendrecht; Padelbaan 3;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_18:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_05:07:50_Padelbaan 4c;02-03-2026;18:00; Monday; 88053; Barendrecht; Padelbaan 4c;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_19:00_Padelbaan 1;88053_Barendrecht_02-03-2026_06:28:28_Padelbaan 1;02-03-2026;19:00; Monday; 88053; Barendrecht; Padelbaan 1;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_19:00_Padelbaan 2;88053_Barendrecht_02-03-2026_06:28:28_Padelbaan 2;02-03-2026;19:00; Monday; 88053; Barendrecht; Padelbaan 2;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_19:00_Padelbaan 3;88053_Barendrecht_02-03-2026_06:28:28_Padelbaan 3;02-03-2026;19:00; Monday; 88053; Barendrecht; Padelbaan 3;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_19:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_06:28:28_Padelbaan 4c;02-03-2026;19:00; Monday; 88053; Barendrecht; Padelbaan 4c;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_20:00_Padelbaan 1;88053_Barendrecht_02-03-2026_07:08:23_Padelbaan 1;02-03-2026;20:00; Monday; 88053; Barendrecht; Padelbaan 1;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_20:00_Padelbaan 2;88053_Barendrecht_02-03-2026_07:08:23_Padelbaan 2;02-03-2026;20:00; Monday; 88053; Barendrecht; Padelbaan 2;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_20:00_Padelbaan 3;88053_Barendrecht_02-03-2026_07:08:23_Padelbaan 3;02-03-2026;20:00; Monday; 88053; Barendrecht; Padelbaan 3;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_20:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_07:08:23_Padelbaan 4c;02-03-2026;20:00; Monday; 88053; Barendrecht; Padelbaan 4c;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_21:00_Padelbaan 1;88053_Barendrecht_02-03-2026_08:25:17_Padelbaan 1;02-03-2026;21:00; Monday; 88053; Barendrecht; Padelbaan 1;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_21:00_Padelbaan 2;88053_Barendrecht_02-03-2026_08:25:17_Padelbaan 2;02-03-2026;21:00; Monday; 88053; Barendrecht; Padelbaan 2;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_21:00_Padelbaan 3;88053_Barendrecht_02-03-2026_08:25:17_Padelbaan 3;02-03-2026;21:00; Monday; 88053; Barendrecht; Padelbaan 3;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_21:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_08:25:17_Padelbaan 4c;02-03-2026;21:00; Monday; 88053; Barendrecht; Padelbaan 4c;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_02-03-2026_22:00_Padelbaan 1;88053_Barendrecht_02-03-2026_09:03:09_Padelbaan 1;02-03-2026;22:00; Monday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 27,50"
"88053_02-03-2026_22:00_Padelbaan 2;88053_Barendrecht_02-03-2026_09:03:09_Padelbaan 2;02-03-2026;22:00; Monday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 27,50"
"88053_02-03-2026_22:00_Padelbaan 3;88053_Barendrecht_02-03-2026_09:03:09_Padelbaan 3;02-03-2026;22:00; Monday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 27,50"
"88053_02-03-2026_22:00_Padelbaan 4c;88053_Barendrecht_02-03-2026_09:03:09_Padelbaan 4c;02-03-2026;22:00; Monday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_03-03-2026_07:00_Padelbaan 1;88053_Barendrecht_03-03-2026_06:06:05_Padelbaan 1;03-03-2026;07:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_07:00_Padelbaan 2;88053_Barendrecht_03-03-2026_06:06:05_Padelbaan 2;03-03-2026;07:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_07:00_Padelbaan 3;88053_Barendrecht_03-03-2026_06:06:05_Padelbaan 3;03-03-2026;07:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_07:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_06:06:05_Padelbaan 4c;03-03-2026;07:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_08:00_Padelbaan 1;88053_Barendrecht_03-03-2026_07:30:34_Padelbaan 1;03-03-2026;08:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_08:00_Padelbaan 2;88053_Barendrecht_03-03-2026_07:30:34_Padelbaan 2;03-03-2026;08:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_08:00_Padelbaan 3;88053_Barendrecht_03-03-2026_07:30:34_Padelbaan 3;03-03-2026;08:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_08:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_07:30:34_Padelbaan 4c;03-03-2026;08:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_09:00_Padelbaan 1;88053_Barendrecht_03-03-2026_08:30:40_Padelbaan 1;03-03-2026;09:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_09:00_Padelbaan 2;88053_Barendrecht_03-03-2026_08:30:40_Padelbaan 2;03-03-2026;09:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_09:00_Padelbaan 3;88053_Barendrecht_03-03-2026_08:30:40_Padelbaan 3;03-03-2026;09:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_09:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_08:30:40_Padelbaan 4c;03-03-2026;09:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_10:00_Padelbaan 1;88053_Barendrecht_03-03-2026_09:05:43_Padelbaan 1;03-03-2026;10:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_10:00_Padelbaan 2;88053_Barendrecht_03-03-2026_09:05:43_Padelbaan 2;03-03-2026;10:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_10:00_Padelbaan 3;88053_Barendrecht_03-03-2026_09:05:43_Padelbaan 3;03-03-2026;10:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_10:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_09:05:43_Padelbaan 4c;03-03-2026;10:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_11:00_Padelbaan 1;88053_Barendrecht_03-03-2026_10:24:49_Padelbaan 1;03-03-2026;11:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_11:00_Padelbaan 2;88053_Barendrecht_03-03-2026_10:24:49_Padelbaan 2;03-03-2026;11:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_11:00_Padelbaan 3;88053_Barendrecht_03-03-2026_10:24:49_Padelbaan 3;03-03-2026;11:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_11:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_10:24:49_Padelbaan 4c;03-03-2026;11:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_12:00_Padelbaan 1;88053_Barendrecht_03-03-2026_11:23:53_Padelbaan 1;03-03-2026;12:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_12:00_Padelbaan 2;88053_Barendrecht_03-03-2026_11:23:53_Padelbaan 2;03-03-2026;12:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_12:00_Padelbaan 3;88053_Barendrecht_03-03-2026_11:23:53_Padelbaan 3;03-03-2026;12:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_12:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_11:23:53_Padelbaan 4c;03-03-2026;12:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 1;88053_Barendrecht_03-03-2026_12:09:28_Padelbaan 1;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 2;88053_Barendrecht_03-03-2026_12:09:28_Padelbaan 2;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 3;88053_Barendrecht_03-03-2026_12:09:28_Padelbaan 3;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_12:09:28_Padelbaan 4c;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 1;88053_Barendrecht_03-03-2026_12:59:18_Padelbaan 1;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 2;88053_Barendrecht_03-03-2026_12:59:18_Padelbaan 2;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 3;88053_Barendrecht_03-03-2026_12:59:18_Padelbaan 3;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_13:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_12:59:18_Padelbaan 4c;03-03-2026;13:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_15:00_Padelbaan 1;88053_Barendrecht_03-03-2026_02:45:07_Padelbaan 1;03-03-2026;15:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  verhuurd; € 22,00"
"88053_03-03-2026_15:00_Padelbaan 2;88053_Barendrecht_03-03-2026_02:45:07_Padelbaan 2;03-03-2026;15:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  beschikbaar; € 22,00"
"88053_03-03-2026_15:00_Padelbaan 3;88053_Barendrecht_03-03-2026_02:45:07_Padelbaan 3;03-03-2026;15:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  beschikbaar; € 22,00"
"88053_03-03-2026_15:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_02:45:07_Padelbaan 4c;03-03-2026;15:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 22,00"
"88053_03-03-2026_17:00_Padelbaan 1;88053_Barendrecht_03-03-2026_04:32:05_Padelbaan 1;03-03-2026;17:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  verhuurd; € 27,50"
"88053_03-03-2026_17:00_Padelbaan 2;88053_Barendrecht_03-03-2026_04:32:05_Padelbaan 2;03-03-2026;17:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  verhuurd; € 27,50"
"88053_03-03-2026_17:00_Padelbaan 3;88053_Barendrecht_03-03-2026_04:32:05_Padelbaan 3;03-03-2026;17:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  verhuurd; € 27,50"
"88053_03-03-2026_17:00_Padelbaan 4c;88053_Barendrecht_03-03-2026_04:32:05_Padelbaan 4c;03-03-2026;17:00; Tuesday; 88053; Barendrecht; Padelbaan 4c;  beschikbaar; € 27,50"
"88053_03-03-2026_18:00_Padelbaan 1;88053_Barendrecht_03-03-2026_05:27:38_Padelbaan 1;03-03-2026;18:00; Tuesday; 88053; Barendrecht; Padelbaan 1;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_03-03-2026_18:00_Padelbaan 2;88053_Barendrecht_03-03-2026_05:27:38_Padelbaan 2;03-03-2026;18:00; Tuesday; 88053; Barendrecht; Padelbaan 2;  verhuurd;  geen laan beschikbaar dit tijdslot"
"88053_03-03-2026_18:00_Padelbaan 3;88053_Barendrecht_03-03-2026_05:27:38_Padelbaan 3;03-03-2026;18:00; Tuesday; 88053; Barendrecht; Padelbaan 3;  verhuurd;  geen laan beschikbaar dit tijdslot"
